filename,length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,label
country.00005.wav,666820,0.416060567,0.082946561,0.203925624,0.001449591,2926.293311,276114.8523,2736.79638,74138.09903,6177.129007,1169349.314,0.136372494,0.002228097,-0.000115279,0.02884295,-0.001245274,0.004955509,129.1992188,-24.6521492,754.8668823,62.44562912,253.3091888,-7.763710976,232.5862427,28.4370842,132.6366577,10.98707771,80.8334198,5.545515537,86.55679321,-0.093189746,68.45462799,13.74811172,68.29598999,2.906780243,66.58301544,9.91373539,94.94008636,0.858075321,69.67565918,5.960100174,57.83131409,-1.218803644,61.38266373,country
country.00006.wav,668800,0.421485811,0.079579428,0.214137718,0.001600132,2807.798623,423565.0996,2778.260075,108386.651,6022.583195,1999939.842,0.128308133,0.002791233,-0.000137497,0.03077944,-0.001291489,0.006417871,112.3471467,-23.16563797,596.7384033,71.15422821,429.542572,1.578966141,273.2849731,24.44463921,136.2013702,16.31776619,155.5078278,4.575494766,127.6381302,-3.88256526,78.88925934,17.99947739,66.3436203,-3.343443632,70.10358429,2.439249992,58.00028229,2.916221619,48.37178421,0.820289791,44.47129822,-1.106009483,58.29352951,country
country.00007.wav,661100,0.421538383,0.082282215,0.244199038,0.00064094,2898.717713,377421.4416,2878.981441,95177.86188,6399.852968,1408450.14,0.112935825,0.001784154,-0.000110863,0.048051819,-0.001272919,0.00445709,103.359375,-20.77587509,803.6240845,64.90670776,337.0117493,6.771146297,193.9788666,26.36333656,115.0520248,11.67075157,95.35385895,13.18567371,66.48032379,-1.984930396,87.21153259,8.575973511,57.36135864,0.473357826,53.57999802,7.446063042,59.10948944,-0.408300549,55.19626617,6.953744888,46.02127838,3.662105322,41.32971573,country
country.00008.wav,663740,0.355302036,0.082971536,0.274516195,0.001029026,2505.711892,282512.9485,2574.298118,119191.6056,5479.959462,1422085.149,0.104562587,0.001190326,-7.09E-05,0.062392965,-0.001305883,0.004306725,66.25600962,-19.72472191,524.9532471,76.64905548,368.029541,-4.828754902,157.9616089,32.23617172,153.1786804,7.710165024,120.1467819,17.19083977,125.316864,-1.48842299,60.53456116,9.151179314,55.15970612,2.756342649,94.41059113,9.147741318,81.96100616,-2.651405573,62.87709045,7.527001858,84.98387909,0.391618967,58.55112076,country
country.00009.wav,663300,0.429652512,0.073870122,0.23655425,0.001333501,3191.197463,177597.2674,2948.00183,68534.15777,6926.704746,865196.1999,0.156872785,0.001603475,-8.04E-05,0.033822987,-0.001568764,0.007376147,95.703125,12.18091011,189.1222992,58.99585342,143.850647,0.939474344,182.3347168,26.74388695,118.1485062,9.245873451,75.56140137,3.564711571,86.11087799,1.530673146,69.3468399,8.653441429,50.99369431,0.999568045,61.69408798,11.6488657,45.13092041,-2.19613719,44.51504517,1.19304812,39.80815125,0.483435541,39.27004242,country
country.00010.wav,661794,0.291540802,0.091965891,0.074700654,0.001117637,1861.290435,557329.1994,2127.160591,137253.355,3769.084943,2002184.969,0.076540069,0.002441149,-1.08E-06,0.004968319,-3.66E-06,0.000675844,80.74951172,-197.6744995,4250.804199,106.4984894,936.1890869,-4.427788734,577.8956299,37.66864777,319.9039307,-0.865185082,298.8886108,-0.964314878,161.2193146,-3.45603466,145.6887512,-0.05069647,90.26213074,-9.304364204,152.0452881,-5.178190708,154.3044739,-4.251400948,98.65367889,-3.546842098,95.46741486,-1.349219084,75.1620636,country
country.00011.wav,661794,0.300902277,0.094563484,0.078498855,0.001822322,2839.288722,1279413.051,2798.566002,201584.3917,6048.140509,4012501.144,0.110162745,0.009105974,2.36E-07,0.006379199,-3.98E-06,0.00074598,112.3471467,-199.0307922,5350.699707,61.13566589,1408.928223,9.977105141,549.0009155,23.48760414,241.1330261,10.27345848,229.9262085,0.010002213,178.2662506,8.022958755,162.0264587,1.124899983,131.6239777,-4.896873474,120.4052505,9.487030983,126.9100418,-6.357680798,88.49349976,3.875351191,109.6381989,1.624110699,97.75675201,country
country.00012.wav,661794,0.2965644,0.0900314,0.126963824,0.001974361,1667.439236,469244.5331,2052.623694,279370.6968,3439.542001,2767919.841,0.064053588,0.001104907,1.48E-06,0.011902194,-5.57E-06,0.002398817,89.10290948,-140.9852142,1977.723877,123.9288483,1158.128052,-2.514330864,336.148407,27.96435165,219.8136139,-0.006738508,203.2708282,1.209311962,82.20584106,-11.01856613,120.812851,-1.361768842,100.0595551,-7.01709795,66.8611908,-6.121341705,67.22988892,-5.181911945,100.9433823,-2.158442974,57.32498169,-4.600536346,55.05418777,country
country.00013.wav,661794,0.36808905,0.08633443,0.080048457,0.001109943,2811.739872,523269.4915,2841.675897,175415.1653,6061.172011,2831061.155,0.129522172,0.002385936,1.09E-06,0.003783301,-7.76E-06,0.001940631,129.1992188,-126.175415,2078.794189,77.66365051,538.4104614,3.159077644,348.9255371,19.94751549,106.4158707,10.81659031,173.290863,0.730264843,103.8141174,5.225821495,91.07428741,-0.497593433,78.56200409,-0.999875546,77.92644501,5.398598671,87.20554352,-3.721517324,54.70108414,-3.493149281,46.21628189,-5.33384037,49.74806976,country
country.00014.wav,661794,0.364982039,0.088198178,0.092644937,0.001047227,2952.856255,967464.1844,3036.428127,125527.6586,6570.291541,2667821.444,0.124783993,0.006664443,-1.77E-06,0.004453483,-6.98E-06,0.002594118,135.9991776,-124.5964584,2328.562744,72.4876709,593.1935425,16.71291542,309.7554016,18.24832726,180.0828857,12.22703457,120.9010391,8.098928452,80.1510849,7.98742342,66.83612823,-0.505594909,61.29666519,2.373572826,75.72823334,-0.566446364,58.19300461,-5.56654644,49.34355164,0.546015501,61.0372963,-5.056594372,61.63894653,country
country.00015.wav,661794,0.379447907,0.079580009,0.104801044,0.00066777,1958.67739,356482.6018,2146.416728,103469.6663,4207.726116,1555988.258,0.094236393,0.002194481,1.38E-06,0.006883966,-3.05E-06,0.001616154,151.9990809,-116.2008896,2438.943604,111.782341,832.31604,-5.259753704,328.4274597,34.00730515,98.10909271,-12.4672451,109.3412247,4.243673801,54.22050095,-14.40514755,68.99645996,8.501583099,86.34707642,-8.204756737,94.84130096,-1.331314564,52.32159805,-12.54887009,38.1074028,-4.999728203,41.52893448,-2.141985655,33.2289772,country
country.00016.wav,661794,0.322488755,0.088137805,0.079846568,0.000759281,1425.916477,231964.6542,1648.386102,109758.8659,2880.736228,1360247.97,0.060195297,0.000589334,-1.82E-06,0.004728181,-7.37E-06,0.000897291,107.6660156,-210.0639801,3343.156494,139.6309967,819.649353,-17.02339745,807.9268188,58.00111771,204.3012848,-9.657642365,232.9491272,-1.953926682,83.0330658,-17.99674034,90.40696716,-8.213705063,61.06472397,-11.76978397,76.33159637,-7.872155666,56.47626495,0.628151238,97.52181244,-9.960133553,43.42551422,-6.464697838,38.85932541,country
country.00017.wav,661794,0.357340425,0.080739215,0.088725135,0.000345556,1470.18883,284083.81,1960.158257,199298.4146,2967.676744,1852597.852,0.063870058,0.000816396,-3.91E-07,0.005025182,-1.11E-05,0.001010789,89.10290948,-171.2912903,3326.22583,137.3308411,1054.380981,7.953132629,128.954483,28.53717804,92.85690308,2.692384005,144.7353058,-0.500581086,59.87095642,-2.954421759,34.52610779,-1.14634788,66.56563568,-6.153606892,55.77873611,-2.399936438,63.3876152,-5.856936455,51.56665802,-2.175435305,43.81237411,-5.339761257,35.85373306,country
country.00018.wav,661794,0.370026588,0.082648955,0.09679351,0.001008566,2068.686362,342200.7374,2370.094777,143806.6153,4098.40306,2053722.556,0.095589079,0.001627085,-3.23E-06,0.006265299,-3.85E-06,0.001650551,86.1328125,-131.127121,1978.628784,102.9896317,535.362854,-11.52698612,333.3869934,17.74238777,163.1714783,16.95088959,160.4697418,4.44343853,139.540863,1.298426032,118.5733871,3.41600728,79.27388763,-1.499869466,65.80783081,1.611395359,89.69754028,-7.986049652,56.72489929,-0.826261938,67.17575073,-8.877859116,56.18917465,country
country.00019.wav,661794,0.315651983,0.09329211,0.082089134,0.003207139,1138.713247,161689.1689,1462.185504,75114.24637,2117.72308,686986.7008,0.050944766,0.001010973,4.21E-07,0.007744519,-1.21E-06,0.000821272,83.35433468,-256.0875854,5272.150879,163.0974274,873.3811035,-22.8726387,725.8491211,26.92200279,377.6179504,15.29081154,244.0033875,-3.504800558,160.7367096,4.233428478,162.1986694,-0.782372236,99.15914917,-9.455673218,86.42106628,1.763561606,60.97521591,-4.421868801,61.07086182,-3.64047575,49.22330093,-4.242846966,51.23011017,country
country.00020.wav,661794,0.365293175,0.085894562,0.105212316,0.00098755,2407.100635,1073924.506,2531.194315,156158.858,5210.019282,3316471.531,0.086804549,0.005420222,-1.22E-05,0.008806169,1.25E-08,0.001381909,103.359375,-161.3080139,5368.088379,74.79750061,1372.296753,22.43695641,259.1198425,46.04168701,392.8153381,5.290788174,231.292923,25.1251297,111.8171387,-0.577412784,128.8681793,10.39138794,77.11599731,-6.843632221,123.5343933,5.055820465,132.8438568,-0.779124081,50.39293289,1.407768607,73.73258209,-6.018043518,67.95018768,country
country.00021.wav,661794,0.289202034,0.091252893,0.109864391,0.001676252,1044.046212,103215.5818,1392.75963,51660.15059,1946.440022,563623.3424,0.045649199,0.000389181,-2.66E-07,0.009388872,-9.07E-06,0.001507488,107.6660156,-209.3420868,2706.026367,167.1572723,465.9074707,-20.86927605,340.8889771,36.82771301,321.2456055,10.26915646,300.3381653,4.010418415,124.9778519,-5.674799919,154.7266541,-4.622757435,104.8211975,-6.246321678,104.9424896,-4.173066139,85.5134201,-6.68275404,87.30476379,-3.248921156,52.86535645,-7.969408512,55.54985809,country
country.00022.wav,661794,0.321503371,0.090333991,0.075156718,0.001027046,1719.309237,175855.4757,2142.286763,107310.5793,3449.400977,1171715.215,0.068057267,0.000683167,5.27E-07,0.003939209,-4.07E-06,0.001131862,184.5703125,-195.0605927,3127.054932,114.2572021,439.7951355,0.054227162,447.885498,38.21024323,252.6599274,11.28742504,285.8048096,-6.041080475,230.4481659,1.227134824,161.2624207,0.005355139,91.04376984,-15.41455936,153.4072418,-3.571124077,97.33158875,-6.12851429,91.87225342,-4.4870224,89.32833099,-0.116793722,63.9420433,country
country.00023.wav,661794,0.30537191,0.09881071,0.038920145,0.00047224,1494.66509,626257.0941,2330.919047,247915.6396,3050.528783,4415552.689,0.035463644,0.001898231,-1.49E-06,0.00170226,-1.04E-05,0.000129339,83.35433468,-353.2161255,6465.734863,110.6993942,800.6209106,32.80690002,700.548645,24.21294594,276.3444519,18.77594757,231.8915558,5.931182384,124.1421738,-1.755954742,113.0856781,3.886394739,87.08365631,-2.975904226,103.996376,-1.897655964,59.58625793,-2.870801926,85.09677124,-0.969433427,97.09430695,-6.477868557,66.2610321,country
country.00024.wav,661794,0.270353854,0.090693146,0.096582279,0.001675917,1738.888674,572153.2908,1907.255937,159289.7625,3424.861786,2345214.843,0.082417948,0.002278907,-4.08E-07,0.007898234,-1.02E-05,0.001423076,129.1992188,-200.0401154,5586.156738,109.128273,1613.577515,-5.535351276,317.8027954,48.16481018,236.5918579,1.231822133,384.6915283,4.589375496,201.107254,-9.155333519,149.0294647,-1.471809745,93.24422455,-11.66221046,71.91556549,-5.20004034,119.8580856,-11.54607105,65.49967194,4.98512888,106.8383026,-4.978435516,71.47829437,country
country.00025.wav,661794,0.347294152,0.089132145,0.079897329,0.001131973,1564.759947,412969.7426,2015.519556,149730.6989,3187.372039,1997793.499,0.057276939,0.001580243,2.54E-07,0.005456552,-8.32E-06,0.000737879,73.828125,-200.6366425,4036.769043,119.7210922,1001.761414,-3.601502895,306.2010193,31.94820023,271.8742371,9.98161602,204.4698639,15.29875278,174.9666443,0.645039439,99.16282654,0.238940433,95.52804565,-4.476763248,73.83174133,-2.311843872,82.32912445,-5.262435436,64.23058319,-2.472914457,53.44607544,-6.044599533,68.53110504,country
country.00026.wav,661794,0.329897791,0.084053434,0.100564815,0.001308372,1269.449968,272871.1372,1700.875238,134020.1464,2496.502615,1597131.865,0.054804189,0.000897449,1.09E-06,0.007785419,-3.04E-06,0.001340024,107.6660156,-194.2967224,3124.779053,151.8816986,975.6716919,-3.04667449,405.0675964,29.48513031,330.8063049,9.112080574,290.7805481,5.977399349,148.3636475,3.792093039,149.0819397,3.74447298,147.9150543,-5.855947971,111.171814,1.606153727,98.37773132,-3.765782833,96.03312683,0.946619093,67.16196442,1.969253063,71.64719391,country
country.00027.wav,661794,0.391827524,0.082006954,0.116644435,0.001035861,2011.642324,181183.923,2140.35681,168320.1449,3907.593566,1103835.058,0.097350366,0.000935876,-7.68E-07,0.007807472,4.11E-05,0.002796995,92.28515625,-100.7424393,1936.551636,106.9848328,447.0018921,-27.16100502,571.9353027,29.10643578,236.2568207,5.043511391,221.8802643,-5.420127392,128.5686798,3.246624708,118.0238876,-5.181634426,47.09092331,-5.12618351,69.3741684,-0.822000921,58.95360184,-3.837446928,44.8757019,-2.702147245,51.63379288,-6.640825272,42.59728622,country
country.00028.wav,661794,0.318227351,0.088519901,0.094111964,0.000952613,1474.196472,121405.2758,1885.994958,77614.66476,2925.859364,596576.8207,0.059815397,0.000593609,2.15E-07,0.006731879,5.14E-05,0.000989313,89.10290948,-169.1978149,1604.657349,132.7876587,337.3474426,-13.48043823,266.9549255,31.19361687,161.2421875,6.340636253,161.740921,-3.756156206,103.7891083,-2.056308985,74.79631805,-3.623012543,70.3562851,-4.561148643,131.6277313,1.281433582,71.35472107,-6.973178864,57.39886093,-7.253200054,80.75869751,-1.399120212,57.69353104,country
country.00029.wav,661794,0.309928626,0.089165315,0.117108129,0.002025077,1214.048919,146505.884,1555.339938,153285.5275,2273.976195,955332.4135,0.054210548,0.000465611,-1.37E-06,0.009649333,-1.05E-05,0.002311213,89.10290948,-171.220108,2246.005615,160.5003204,613.9031982,-17.8125267,482.6862793,30.49455833,177.14711,7.512681007,185.013092,-8.245816231,135.4046021,-5.668393135,72.89841461,0.135328323,72.5944519,-8.834623337,76.59754181,-2.65457654,52.48550415,0.709893465,94.67837524,-3.779307365,57.82681274,-6.504766464,56.59723663,country
country.00030.wav,661794,0.221439824,0.086184494,0.07959754,0.002164806,1240.558751,336577.3741,1996.831515,285482.334,2412.726297,3640511.064,0.042834312,0.000230651,-1.03E-06,0.007497424,4.91E-05,0.000193848,161.4990234,-277.0878906,3849.241211,128.2577362,883.5428467,42.43085861,286.6264954,37.69645309,99.68520355,12.75625324,122.3054657,9.588809013,104.4363403,-5.990831375,103.1207123,-7.531861782,75.3658371,-8.029545784,87.75005341,-4.941132069,89.71694946,-6.536047459,105.3605194,-3.627244234,118.7212906,-7.230557919,115.5299683,country
country.00031.wav,661794,0.313399196,0.081924595,0.100855306,0.001238987,2053.229089,516923.1888,2187.759412,208001.3111,4094.556061,2032175.455,0.095325113,0.002442687,-0.000302484,0.008324444,-0.000734924,0.001243117,112.3471467,-130.4628601,2164.565674,104.1133499,840.3746948,-19.28124619,308.5958557,34.14440155,144.7151184,5.406137466,144.0184479,-2.158237934,89.86877441,-0.715905786,111.5455551,-2.896203041,99.73641205,-5.449504852,67.50121307,4.081886292,83.94489288,-4.469344616,58.89525986,3.525802135,67.99714661,2.147061348,59.18809128,country
country.00032.wav,661794,0.331041098,0.091268957,0.060524624,0.001216642,1823.068794,549179.9619,2205.691583,213502.1598,4015.492734,2243370.172,0.067586357,0.002030944,-1.36E-06,0.003702921,2.78E-05,0.000452273,99.38401442,-237.9140015,4656.039551,97.74066162,983.7375488,6.486993313,359.03302,45.97633743,215.6414337,2.147954226,208.3951874,16.22274971,76.05976868,8.805923462,93.09989166,7.762761116,87.0291748,-0.588120699,89.74491882,4.484873295,70.70427704,0.145056963,56.23169708,3.019412994,47.56989288,-1.662114859,94.52728271,country
country.00033.wav,661794,0.316902786,0.09003894,0.104644589,0.002311631,2456.633122,456556.5827,2387.478925,153318.8669,4914.691318,1598292.387,0.123631831,0.003209294,2.82E-06,0.007269006,-1.31E-05,0.002833519,92.28515625,-133.236084,4158.768555,78.98071289,743.0671387,-5.65155983,474.450592,35.5439682,373.6435242,-7.541399479,163.7425995,7.934287071,131.0849304,2.734516144,119.6464157,0.406317979,109.3173065,-1.137035608,88.89276123,-1.106970429,72.99850464,-7.843484879,88.72323608,-1.17048955,71.8188324,-4.815073013,63.92319107,country
country.00034.wav,661794,0.359063089,0.091202714,0.078255378,0.001589277,2614.438373,791564.5148,2655.955821,277059.9745,5435.743207,4002788.732,0.119282238,0.003371325,4.61E-07,0.002595408,-8.21E-06,0.002953344,135.9991776,-153.848114,2847.977539,83.66103363,838.6943359,-8.423430443,628.2770996,13.95413589,167.9011841,13.52938271,148.4738312,3.771029711,212.4013367,3.009789705,107.246376,6.349927902,76.51063538,2.074854612,88.43417358,2.065938473,86.87289429,3.161624193,97.95161438,-0.488122702,75.27494049,-3.020492077,79.88874054,country
country.00035.wav,661794,0.37587437,0.081556864,0.099977106,0.001147326,2321.871533,543379.1476,2545.325,155899.8294,4580.418732,2651597.511,0.104365302,0.002556445,1.67E-06,0.00508388,8.78E-05,0.003021813,99.38401442,-120.3920593,1672.984131,95.34927368,716.4625854,-6.029607296,317.7931824,25.17046165,298.2575989,20.96469116,226.0560303,-7.118642807,187.9007874,8.556663513,80.60704041,2.432133436,97.7947464,-14.66557312,89.4164505,9.278446198,140.3076477,-2.363254786,87.98639679,-3.152341366,69.25955963,0.612931252,51.29509735,country
country.00036.wav,661794,0.344721764,0.086342305,0.022781625,0.000258605,1827.591866,574086.1177,2050.071064,136295.0004,3647.221668,2281948.983,0.084866529,0.003737824,1.99E-06,0.000509196,4.38E-05,0.000127859,112.3471467,-339.6333008,6965.509766,97.73944092,1133.543091,-9.760533333,693.8829956,50.9898262,294.3626404,7.826813221,304.4806213,11.73019791,292.0227051,0.664361,133.2233124,2.479300737,101.6514435,-4.782944679,84.57989502,0.209581792,77.55873108,-5.971500874,74.43405151,-2.888079405,82.83561707,-6.157157421,54.90660095,country
country.00037.wav,661794,0.37394619,0.084251426,0.072096035,0.00081159,2068.588278,678947.8282,2437.514586,229435.5429,4232.86484,3544186.637,0.084964336,0.002584213,1.01E-05,0.003556377,8.21E-05,0.001040913,99.38401442,-173.4214783,2588.249512,105.0721893,1031.742554,1.156453729,449.041626,24.12164116,212.7584839,22.13652611,269.5645142,2.545085192,197.0309906,-1.587007523,96.62643433,0.172598362,68.59748077,-5.325685501,94.46950531,3.813948154,74.28766632,-4.530172825,75.89025116,-4.584659576,61.45984268,-1.561078906,47.42950439,country
country.00038.wav,661794,0.367408723,0.085861675,0.090927273,0.000926031,2859.975602,519832.8407,2919.664066,147355.1653,6246.194352,2144435.786,0.121149262,0.002022413,-9.82E-05,0.004624941,-0.00074469,0.002137556,151.9990809,-118.0400085,1850.502686,74.17073822,576.9852905,8.276099205,304.6253357,15.46298885,209.2437134,6.169437408,96.24913788,8.448748589,108.7811508,4.112010002,91.04884338,5.716954708,77.70249939,-1.972500324,79.42314148,3.159259319,83.97135925,5.055857182,65.28172302,-1.113593578,57.16688919,2.443444014,55.64531326,country
country.00039.wav,661794,0.43765527,0.075103812,0.096377887,0.000761411,3760.290664,586377.8915,3052.840652,127629.3601,7441.953272,1729427.071,0.212367224,0.003896112,1.05E-07,0.003960697,6.71E-06,0.002724788,123.046875,-89.67386627,1968.050903,36.2857933,456.4594421,11.46829987,323.6865234,37.49988937,204.4014893,9.179726601,198.0666504,3.728245974,66.21570587,2.828537941,113.9467545,6.823261738,86.29094696,1.46985209,59.77968979,0.10100124,57.23676682,1.03242135,55.21419525,1.174216747,50.42249298,-3.563747406,53.58177948,country
country.00040.wav,661794,0.373474509,0.086121157,0.109032035,0.001514656,2449.980731,299203.8893,2560.526326,123072.7494,5043.390926,1607861.124,0.106305588,0.001284752,-3.02E-06,0.00586223,-7.55E-05,0.004043751,143.5546875,-102.8492355,3301.124512,85.32311249,422.4550476,-4.327636719,347.5904236,30.58086205,206.8516083,3.0132761,209.397522,-1.945667148,131.9794159,4.448987007,106.362381,3.428649664,65.63394165,-4.250027657,81.02267456,-1.769326568,64.18754578,-3.972877979,59.94946289,-1.363100529,57.07120132,-3.766650677,58.99312592,country
country.00041.wav,661794,0.397854686,0.082284339,0.113300778,0.000587263,2634.080774,820747.0265,2898.541576,233608.9717,5807.827964,4557786.793,0.095860221,0.0028702,8.08E-06,0.007680995,0.000174206,0.002288184,129.1992188,-111.5985107,2639.203369,82.2445755,806.0450439,13.05255795,390.7770081,31.93873596,174.0988464,23.69725037,140.9465027,-0.526019096,135.4669342,12.03251743,82.72268677,3.65588975,93.32589722,-5.743792534,154.708725,3.342830181,57.87311554,1.43584013,58.94934082,0.777761638,49.25608444,0.553315997,52.37979126,country
country.00042.wav,661794,0.391627997,0.085324846,0.117709577,0.000493006,2387.91672,345749.3881,2716.60124,119166.6196,5391.769176,1645318.907,0.087044346,0.001274585,3.79E-06,0.007822335,-2.00E-05,0.002518183,103.359375,-101.2620468,1535.099976,84.1095047,350.3452148,7.773337841,210.7909241,30.37644958,144.2062073,13.85487652,114.229744,11.63109016,83.34654999,-0.113033734,54.25611496,-4.933457375,78.78253174,-2.364732265,54.13521576,-1.969355702,56.35861206,-8.188220978,51.13002777,2.822442532,60.15410614,0.542624891,61.02312851,country
country.00043.wav,661794,0.403080136,0.082270466,0.095036261,0.001466625,2530.38888,392522.6448,2491.239786,133483.7231,5070.036808,1825423.98,0.134285274,0.002220498,-7.95E-06,0.004691115,-0.000328934,0.002717588,135.9991776,-101.1557083,2675.074707,85.45490265,606.6364746,-19.70014572,314.4525757,20.57249641,162.2582397,9.99392128,169.9732056,7.599151611,81.64836121,0.101034187,130.0337219,3.405654192,62.50879288,0.056404971,72.44959259,1.578151107,73.44534302,-1.450114369,48.65033722,-1.290827513,44.34052277,2.136167765,54.56165314,country
country.00044.wav,661794,0.360100687,0.085341133,0.113700226,0.001412912,1729.62776,561523.7653,2247.42619,303943.7297,3358.80498,2989752.319,0.06650368,0.001537423,-4.77E-05,0.010531566,-0.000569824,0.001675408,78.30255682,-162.7645264,5079.118652,119.9030228,1149.761841,-2.913233519,415.4298096,20.49926758,315.7851563,27.80638504,257.9100342,5.481036186,381.9657898,6.042958736,125.3182297,1.203106761,85.83978271,-3.689240217,75.60432434,0.36722067,74.77111053,4.430038929,91.4424057,-0.415174872,55.15601349,2.456137419,74.09968567,country
country.00045.wav,661794,0.345514119,0.092658095,0.146640211,0.001776308,2777.382855,530741.1091,2647.709969,118843.7505,5622.414262,1954697.093,0.132970729,0.003496465,-2.07E-06,0.011851281,-2.10E-05,0.004948198,78.30255682,-61.2161026,2346.210938,71.24164581,651.1177368,-17.03208542,468.3093567,17.13746452,399.7953796,5.068580627,192.9884644,-4.2091856,166.9549866,-1.685418844,140.6718903,1.176857233,97.46635437,-0.855875909,121.0277786,4.965839863,84.83976746,-1.70271945,87.92298889,4.843979836,102.1930618,-0.162241638,62.06813049,country
country.00046.wav,661794,0.374236643,0.085659482,0.103331648,0.001103381,2109.288834,299088.5022,1933.745275,86204.11884,3843.818314,819523.1872,0.115884661,0.002265536,1.64E-06,0.005598804,5.95E-05,0.00303592,78.30255682,-126.8777313,2301.933594,103.5050888,663.6950684,-31.90220261,365.0866089,58.72896576,277.5266724,-1.967504025,259.1226196,-3.1301229,150.8744965,-2.940473795,98.62108612,0.360327005,90.06204224,-3.024714708,138.0593109,-0.830177426,57.5640831,5.591790676,127.3074493,-10.14056396,108.3653412,0.729009092,87.43640137,country
country.00047.wav,661794,0.310359746,0.08307673,0.090654068,0.000976326,1783.961052,199743.0759,1839.918928,74591.0958,3555.851275,880821.5088,0.094100067,0.001610477,4.57E-07,0.006355127,5.74E-05,0.001194856,151.9990809,-165.5019226,1770.194092,117.9102173,625.6417236,-33.61017227,242.2698212,42.59663773,273.0259705,-1.379720569,122.2823868,3.833757877,77.10720825,7.169087887,78.77840424,-7.172302246,61.64356232,-1.647780061,66.64257813,0.861833513,67.13659668,-12.50915527,75.2437439,2.886358023,56.06872177,-12.36155605,73.85565948,country
country.00048.wav,661794,0.311064214,0.091185361,0.116932653,0.002095169,1939.764242,421866.7456,2482.512913,163418.4733,4127.87174,2364184.106,0.063963711,0.001158325,9.67E-07,0.008792918,-6.16E-05,0.002727022,117.4538352,-148.9654694,5224.786133,107.2422409,700.9741211,11.19309807,393.9309082,26.70330048,212.9541931,11.39614773,266.7436218,-3.80600214,201.6782684,14.02287674,91.77090454,-5.870372295,90.45475769,-11.04255199,98.69606781,2.801876068,84.94274139,-8.448974609,82.76877594,3.182692289,66.93570709,-0.767594337,60.31256104,country
country.00049.wav,661794,0.323853791,0.089293748,0.143586993,0.001686793,1599.815255,246025.4223,1826.192506,129304.8567,3006.271638,1192266.152,0.075791975,0.000791315,-5.67E-07,0.014077723,-4.14E-05,0.003224901,112.3471467,-110.0120926,2250.907471,134.7810822,829.8860474,-24.01602936,272.3684387,19.40424919,141.546936,-4.401817799,186.85849,-4.80392313,111.481369,-7.807366371,99.66828156,-0.400491834,66.66564178,-5.412569046,70.64665222,-2.95473814,58.16532516,0.784914732,58.75272369,-4.762262344,57.16732025,-0.171227619,45.00120926,country
country.00050.wav,661794,0.351143777,0.085442543,0.109427169,0.000990442,1780.151918,393466.7113,2036.286519,160049.613,3874.702556,1864673.047,0.078945222,0.002109616,3.24E-05,0.008657994,0.000218718,0.001693313,117.4538352,-143.0240479,2553.313232,121.8705063,602.0942383,-13.35200405,367.3717041,47.76012039,195.4527435,-12.66184616,197.0898132,23.36186218,112.0432587,-11.00362015,141.0420685,18.85380745,98.70334625,-13.70639038,144.9917755,15.94421291,121.7502213,-11.35354519,76.49255371,10.28969383,63.20415115,-6.003702164,86.10842896,country
country.00051.wav,661794,0.274703413,0.095708288,0.090362407,0.00082974,1552.852535,374369.0717,1848.580396,135494.327,3167.121169,1446525.134,0.059279156,0.001899517,7.42E-05,0.007514911,0.000287399,0.000532134,64.59960938,-204.6170197,2652.70874,121.9317703,705.4152222,-17.75931168,286.7701416,46.34256744,163.586731,-1.804214716,229.3275299,17.02456474,144.1766052,-14.70300102,137.6090088,14.67840099,106.4482803,-19.39120674,145.3435822,10.94080925,172.6237183,-13.47939587,87.47702026,1.192014098,91.61131287,-6.216889858,86.86597443,country
country.00052.wav,661794,0.328806877,0.087748557,0.069525778,0.000391888,1115.454265,229865.2895,1662.618258,140714.2592,2347.310658,1466042.084,0.035462889,0.000624018,9.47E-05,0.004305341,0.000499052,0.000257508,71.77734375,-265.2583313,3305.082764,138.8865967,637.1908569,6.121834278,289.0277405,47.48346329,271.6392212,-2.393675089,373.2757263,21.05233574,110.3418655,4.086328506,105.9192276,17.64906311,126.2195129,-12.02008152,138.3560944,15.4878912,182.7390289,-1.133172989,85.02411652,7.894061565,107.8794861,0.504453778,89.74920654,country
